out_edges,rel_max,rel_mean,career_length,last_release,first_release,rel_std,num_release,in_edges
32.83333333333333,565.1666666666666,193.3545751633987,8.250911999999995e+17,1.4798592000000005e+18,6.521759999999996e+17,243.1047861159052,88.5,89.83333333333333
12.833333333333332,603.1666666666666,216.3545751633987,8.250911999999995e+17,1.4798592000000005e+18,6.521759999999996e+17,258.1047861159052,82.5,47.83333333333333
