out_edges,rel_max,rel_mean,career_length,last_release,first_release,rel_std,num_release,in_edges
181.5625,889.0000000000001,127.25289506229697,9.054882000000005e+17,1.4669640000000013e+18,5.5888380000000096e+17,137.18233648975334,56.0625,168.5625
197.5625,847.0000000000001,93.25289506229697,9.054882000000006e+17,1.4669640000000013e+18,5.5888380000000096e+17,129.18233648975334,53.0625,159.5625
