out_edges,rel_max,rel_mean,career_length,last_release,first_release,rel_std,num_release,in_edges
20.0,585.5999999999999,564.5999999999999,9.589017600000015e+17,1.44792576e+18,4.864319999999989e+17,73.0,47.800000000000004,11.0
82.0,602.5999999999999,618.5999999999999,9.589017600000015e+17,1.44792576e+18,4.864319999999989e+17,34.0,60.800000000000004,34.0
