out_edges,rel_max,rel_mean,career_length,last_release,first_release,rel_std,num_release,in_edges
30.0,243.0769230769231,200.07692307692312,9.486653538461549e+17,1.5140204307692288e+18,5.627630769230777e+17,20.0,73.6923076923077,72.0
66.0,215.0769230769231,266.0769230769231,9.48665353846155e+17,1.5140204307692288e+18,5.6276307692307757e+17,6.0,119.6923076923077,92.0
