out_edges,rel_max,rel_mean,career_length,last_release,first_release,rel_std,num_release,in_edges
57.52173913043478,261.00000000000006,106.75684563021518,1.0292569043478262e+18,1.5022180173913052e+18,4.7036911304347674e+17,81.71487339222143,110.26086956521739,41.52173913043478
78.52173913043478,245.00000000000006,64.75684563021518,1.0292569043478262e+18,1.5022180173913052e+18,4.703691130434768e+17,150.71487339222142,31.26086956521739,38.52173913043478
