out_edges,rel_max,rel_mean,career_length,last_release,first_release,rel_std,num_release,in_edges
89.24528301886792,153.75471698113205,158.83018867924528,7.099080452830161e+17,1.4450351094339625e+18,7.325350641509422e+17,33.734377010127155,25.509433962264154,37.24528301886792
39.24528301886792,85.75471698113206,124.83018867924528,7.099080452830162e+17,1.4450351094339625e+18,7.325350641509422e+17,56.734377010127155,43.509433962264154,22.245283018867926
