out_edges,rel_max,rel_mean,career_length,last_release,first_release,rel_std,num_release,in_edges
43.08823529411764,850.411764705882,168.1613675531342,7.321815529411789e+17,1.4131863529411753e+18,6.784127999999985e+17,204.94348382161422,43.5,87.08823529411764
131.08823529411762,834.411764705882,159.1613675531342,7.321815529411789e+17,1.4131863529411753e+18,6.784127999999985e+17,241.94348382161422,94.5,125.08823529411764
