out_edges,rel_max,rel_mean,career_length,last_release,first_release,rel_std,num_release,in_edges
91.625,276.0,192.64820632798575,5.52204000000013e+16,2.4534359999999978e+17,1.875311999999981e+17,171.3529593863048,49.625,24.625
106.625,240.0,161.64820632798575,5.5220400000001336e+16,2.453435999999998e+17,1.8753119999999805e+17,150.3529593863048,90.625,28.625
