out_edges,rel_mean,rel_max,career_length,last_release,first_release,rel_std,num_release,network_rank,in_edges
22.0,535.5,1060.0,4.0832639999999936e+17,1.610064e+18,1.1991456e+18,515.5,62.0,64.00000006368151,44.0
65.0,603.5,1042.0,4.0832639999999936e+17,1.610064e+18,1.1991456e+18,520.5,65.0,43.00000006368151,93.0
