out_edges,rel_mean,rel_max,career_length,last_release,first_release,rel_std,num_release,network_rank,in_edges
88.0,148.95,118.95000000000002,8.34883200000015e+16,1.0026547200000005e+18,9.165743999999987e+17,98.0,67.25,2.0000013666865932,28.0
75.0,151.95,89.95000000000002,8.34883200000015e+16,1.0026547200000005e+18,9.165743999999987e+17,23.0,78.25,35.0000013666866,9.0
