out_edges,rel_mean,rel_max,career_length,last_release,first_release,rel_std,num_release,network_rank,in_edges
56.12359550561798,149.08988764044946,122.13483146067418,8.076361348314669e+16,1.508651757303368e+18,1.425296143820229e+18,75.06193956668915,55.438202247191015,54.00000096095462,7.12359550561798
39.12359550561798,103.08988764044946,124.13483146067418,8.07636134831467e+16,1.508651757303368e+18,1.425296143820229e+18,44.06193956668915,12.438202247191017,35.00000096095462,77.12359550561798
