out_edges,rel_mean,rel_max,career_length,last_release,first_release,rel_std,num_release,network_rank,in_edges
57.0,168.75,199.75,1.656720000000006e+17,-1.709855999999999e+17,-3.392496000000003e+17,98.0,32.0,44.00000025793872,67.0
86.0,214.75,191.75,1.6567200000000064e+17,-1.7098559999999994e+17,-3.392496000000003e+17,64.0,55.0,41.00000025793872,81.0
