out_edges,rel_mean,rel_max,career_length,last_release,first_release,rel_std,num_release,network_rank,in_edges
6.727272727272727,62.78030303030303,163.0,-9.223372036854776e+18,-9.220780036854776e+18,-9.223372036854776e+18,55.50394249040643,17.0,76.00000083207787,48.72727272727273
25.727272727272727,46.78030303030303,146.0,-9.223372036854776e+18,-9.220780036854776e+18,-9.223372036854776e+18,65.50394249040643,5.0,58.00000083207788,59.72727272727273
