out_edges,rel_mean,rel_max,career_length,last_release,first_release,rel_std,num_release,network_rank,in_edges
43.954545454545446,72.85336352244246,70.15550239234449,1.4070653397128878e+17,1.569905982775118e+18,1.4266074488038234e+18,95.97928367227655,57.53827751196171,5.000000052999063,31.95454545454545
5.954545454545449,43.853363522442464,92.15550239234449,1.407065339712888e+17,1.569905982775118e+18,1.4266074488038234e+18,3.9792836722765506,69.53827751196171,26.000000052999063,52.954545454545446
