out_edges,fol_std,rel_mean,rel_max,last_release,fol_max,first_release,num_release,network_rank,career_length,fol_mean,pop_std,rel_std,pop_mean,pop_max,in_edges
24.64285714285714,3983976.4049120056,70.01956277154133,147.42857142857147,1.5677897142857162e+18,14141638.071428573,9.32064685714285e+17,69.07142857142857,63.00000200293599,6.33133028571428e+17,1839919.0697902788,67.4158261066872,84.12949370614598,61.70648030034927,99.5714285714286,34.64285714285714
55.64285714285714,3983945.4049120056,98.01956277154133,236.42857142857147,1.5677897142857162e+18,14141596.071428573,9.32064685714285e+17,39.07142857142857,16.000002002935997,6.331330285714281e+17,1839855.0697902788,117.4158261066872,111.12949370614598,80.70648030034927,94.5714285714286,52.64285714285714
