out_edges,fol_std,rel_mean,rel_max,last_release,fol_max,first_release,num_release,network_rank,career_length,fol_mean,pop_std,rel_std,pop_mean,pop_max,in_edges
349.875,520381.65015352046,65.47425606747714,858.0000000000001,1.5642126000000023e+18,4919926.562500001,-7.813367999999992e+17,187.75000000000003,21.08508369860603,2.342957400000001e+18,137116.37698288882,51.24766102646699,189.9826232605099,88.32841333264217,88.43750000000003,306.875
386.875,520374.65015352046,83.47425606747714,889.0000000000001,1.5642126000000023e+18,4919881.562500001,-7.813367999999992e+17,157.75000000000003,18.08508369860603,2.342957400000001e+18,137037.37698288882,61.24766102646699,179.9826232605099,92.32841333264217,99.43750000000003,373.875
